,Unnamed: 0,movieId,title,genres,posters,trailers,ratings,synopsis
1047,2089,2616,Dick Tracy (1990),Action|Crime,"https://m.media-amazon.com/images/M/MV5BMzA5MDg5ZDAtOWE1YS00Nzg2LTk5NzUtMDY3ZDZlN2U2M2ZlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2484649497?playlistId=tt0099422,6.1,"
                    The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.
            "
1048,2090,2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,,,7.1,"
Add a Plot »
            "
1049,2094,2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,"https://m.media-amazon.com/images/M/MV5BMTg4ZmMxYTQtMDgxMy00NWFiLWFhZTEtODJiZDcyN2FjN2UzXkEyXkFqcGdeQXVyMjgyNjA5MDA@._V1_UX182_CR0,0,182,268_AL_.jpg",,,"
                    This un-abridged fresh take on William Shakespeare's riotous comedy ""A Midsummer Night's Dream"" is the truest adaption to Shakespeare's original text yet to see the screen. A tale of wonder...
                    See full summary »
            "
1050,2098,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2143788569?playlistId=tt0120915,6.5,"
                    Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.
            "
1051,2107,2640,Superman (1978),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMzA0YWMwMTUtMTVhNC00NjRkLWE2ZTgtOWEzNjJhYzNiMTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4168655897?playlistId=tt0078346,7.3,"
                    An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.
            "
1052,2108,2641,Superman II (1980),Action|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BODk2NjgzNTEtYzZhZC00ZTBkLTllMGQtMmMxMzU1NDRkM2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3346572313?playlistId=tt0081573,6.8,"
                    Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.
            "
1053,2109,2642,Superman III (1983),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMzI3ZDllMTctNmI2Mi00OGQ4LTk2ZTQtYTJhMjA5ZGI2YmRkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi35241241?playlistId=tt0086393,5.0,"
                    Synthetic kryptonite laced with tar splits Superman in two: good Clark Kent and bad Man of Steel.
            "
1054,2110,2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMmIwZWY1YTYtNDlhOS00NDRmLWI4MzItNjk2NDc1N2NhYzNlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3337990681?playlistId=tt0094074,3.7,"
                    The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.
            "
1055,2111,2644,Dracula (1931),Horror,"https://m.media-amazon.com/images/M/MV5BNTg5NjkxMjUxNF5BMl5BanBnXkFtZTgwNzk1NDc2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1705181465?playlistId=tt0021814,7.5,"
                    After a naive real estate agent succumbs to the will of Count Dracula, the two head to London where the vampire sleeps in his coffin by day and searches for potential victims by night.
            "
1056,2113,2648,Frankenstein (1931),Drama|Horror|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1168638233?playlistId=tt0021884,7.8,"
                    Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.
            "
1057,2121,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BOGIzYjM3YzMtMjk5ZS00NDY2LTllMjEtNjYwZjhmMDNhMDBkXkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2137168153?playlistId=tt0073629,7.4,"
                    A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.
            "
1058,2125,2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BZjM2YzQ1ZjAtNGI3Yi00NTc5LWI0ODQtZDQ2YzFhYTZhMDQyXkEyXkFqcGdeQXVyNTQ5Mzc3Mg@@._V1_UY268_CR23,0,182,268_AL_.jpg",,,"
                    The adventures of 3 young astronomers and their fight to survive a deadly Martian Invasion
            "
1059,2127,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3014131993?playlistId=tt0049366,7.7,"
                    A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.
            "
1060,2134,2671,Notting Hill (1999),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMTE5OTkwYzYtNDhlNC00MzljLTk1YTktY2IxZjliZmNjMjUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1318977817?playlistId=tt0125439,7.1,"
                    The life of a simple bookshop owner changes when he meets the most famous film star in the world.
            "
1061,2135,2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BODYxZTZlZTgtNTM5MC00N2RhLTg3MjUtNGVkMDJjMGY3YzA5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3120234777?playlistId=tt0139809,7.1,"
                    A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.
            "
1062,2139,2677,Buena Vista Social Club (1999),Documentary|Musical,"https://m.media-amazon.com/images/M/MV5BZjc2MDY3MjgtYmI4YS00MmQ0LThkNmUtNDQxNWJkZGRmNGFhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1086062873?playlistId=tt0186508,7.6,"
                    Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.
            "
1063,2143,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,"https://m.media-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi918028569?playlistId=tt0145660,6.6,"
                    Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".
            "
1064,2144,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,"https://m.media-amazon.com/images/M/MV5BYmZiMGI1ZWQtM2ZiOS00YWQ0LWEwYzMtODhhYTMwMzM5MjU4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",,7.6,"
                    A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner.
            "
1065,2145,2687,Tarzan (1999),Adventure|Animation|Children|Drama,"https://m.media-amazon.com/images/M/MV5BY2ZiYWUxN2ItYmQxZi00NDlkLWE2NDAtOTNmYTg1MDI0NDk1XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",,7.3,"
                    A man raised by gorillas must decide where he really belongs when he discovers he is a human.
            "
1066,2146,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,,,,"
Add a Plot »
            "
1067,2148,2690,"Ideal Husband, An (1999)",Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMTU3MTkyNTQxM15BMl5BanBnXkFtZTcwNDA2NTAyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1917426713?playlistId=tt0122541,6.8,"
                    London 1895: Cabinet minister, Sir Chiltern, and bachelor, Lord Goring, are victims of scheming women.
            "
1068,2150,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,"https://m.media-amazon.com/images/M/MV5BMmU5ZjFmYjQtYmNjZC00Yjk4LWI1ZTQtZDJiMjM0YjQyNDU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi880649753?playlistId=tt0130827,7.7,"
                    After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.
            "
1069,2152,2694,Big Daddy (1999),Comedy,"https://m.media-amazon.com/images/M/MV5BYjAzNzQ4YzEtZWFlOS00YWVkLWE2NDctZDBiZTUxYjgwOTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi979346457?playlistId=tt0142342,6.4,"
                    A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.
            "
1070,2157,2699,Arachnophobia (1990),Comedy|Horror,"https://m.media-amazon.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2508374297?playlistId=tt0099052,6.4,"
                    A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.
            "
1071,2158,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,"https://m.media-amazon.com/images/M/MV5BOGE0ZWI0YzAtY2NkZi00YjkyLWIzYWEtNTJmMzJjODllNjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3882944281?playlistId=tt0158983,7.7,"
                    When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.
            "
1072,2159,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,"https://m.media-amazon.com/images/M/MV5BYmYyMTc4YjItMGNhNC00OWQwLWJhMWUtNTdjZDgxMDI5MjE2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2952593689?playlistId=tt0120891,4.9,"
                    The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.
            "
1073,2160,2702,Summer of Sam (1999),Drama,"https://m.media-amazon.com/images/M/MV5BNjdjMDQ4ZjctYmQzNS00NjYwLWFhNTQtMGM0YmJjMmE5YmE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3266948121?playlistId=tt0162677,6.7,"
                    Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.
            "
1074,2162,2706,American Pie (1999),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1622540569?playlistId=tt0163651,7.0,"
                    Four teenage boys enter a pact to lose their virginity by prom night.
            "
1075,2163,2707,Arlington Road (1999),Thriller,"https://m.media-amazon.com/images/M/MV5BMzg4NTYwMWItZmQzMC00MTM2LWFjN2ItOGM2YWNlMDRjMDQ5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1874264345?playlistId=tt0137363,7.2,"
                    A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.
            "
1076,2166,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,"https://m.media-amazon.com/images/M/MV5BNzQ1NDBlNDItMDAyYS00YTI2LTgwMmYtMzAwMzg4NDFlM2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi9044249?playlistId=tt0185937,6.5,"
                    Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.
            "
1077,2168,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BN2ZhNjI5MGItMzMwZS00N2VhLWE2NTEtNjFmZmRiYzZlNGVmXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2812477721?playlistId=tt0120663,7.4,"
                    A New York City doctor embarks on a harrowing, night-long odyssey of sexual and moral discovery after his wife reveals a painful secret to him.
            "
1078,2169,2713,Lake Placid (1999),Horror|Thriller,"https://m.media-amazon.com/images/M/MV5BNTYwYjlkYzUtNmU2YS00NmI0LTk2YTgtYmZkYWEzNDc5NzEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi412221721?playlistId=tt0139414,5.7,"
                    Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.
            "
1079,2171,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,,,,"
Add a Plot »
            "
1080,2172,2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMTQ2NTk4MjE5Ml5BMl5BanBnXkFtZTgwODIwNjYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2401943065?playlistId=tt0097428,6.6,"
                    The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.
            "
1081,2173,2718,Drop Dead Gorgeous (1999),Comedy,"https://m.media-amazon.com/images/M/MV5BOTBhYjRlYmYtNzQxZS00NmEwLTk3OTAtNjU4MDEwMmUyZDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3172580377?playlistId=tt0157503,6.6,"
                    A small-town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.
            "
1082,2174,2719,"Haunting, The (1999)",Horror|Thriller,,,,"
                    Worst remake ever. No, seriously, EVER.
            "
1083,2175,2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,"https://m.media-amazon.com/images/M/MV5BN2RhYTQ5YmYtZTNkMS00M2YwLTliMjctNzg0OGYwMDQ5NDg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3824271641?playlistId=tt0141369,4.2,"
                    A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.
            "
1084,2177,2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BZWM0NjVkOGYtMjk5Mi00NGVmLWE3NDMtMDQ3ZjdjMDcwYzdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2098111513?playlistId=tt0149261,5.9,"
                    Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back.
            "
1085,2178,2723,Mystery Men (1999),Action|Comedy|Fantasy,"https://m.media-amazon.com/images/M/MV5BYjdkZDRhYTgtNDliYS00ZmE1LThjYWMtOWNjNzNiODFmY2VmXkEyXkFqcGdeQXVyNjc4ODQwNzg@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi463208729?playlistId=tt0132347,6.1,"
                    A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.
            "
1086,2179,2724,Runaway Bride (1999),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BYjg3MGIwYTctMDllOC00ZmQ5LThiNmYtYjYxNzEyNTA3ZjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi377815321?playlistId=tt0163187,5.6,"
                    A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.
            "
1087,2183,2728,Spartacus (1960),Action|Drama|Romance|War,"https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1415363353?playlistId=tt0054331,7.9,"
                    The slave Spartacus leads a violent revolt against the decadent Roman Republic.
            "
1088,2184,2729,Lolita (1962),Drama|Romance,"https://m.media-amazon.com/images/M/MV5BZTlmODM0ZTgtY2NkZS00Y2ZmLTkxMzktMTE4ZDg2NzNmNDkwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2107817497?playlistId=tt0056193,7.6,"
                    A middle-aged college professor becomes infatuated with a fourteen-year-old nymphet.
            "
1089,2185,2730,Barry Lyndon (1975),Drama|Romance|War,"https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi247005465?playlistId=tt0072684,8.1,"
                    An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.
            "
1090,2186,2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,"https://m.media-amazon.com/images/M/MV5BYTQ4MjA4NmYtYjRhNi00MTEwLTg0NjgtNjk3ODJlZGU4NjRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR10,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3485646617?playlistId=tt0053198,8.1,"
                    A young boy, left without attention, delves into a life of petty crime.
            "
1091,2187,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,"https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1543551513?playlistId=tt0055032,7.8,"
                    Decades of a love triangle concerning two friends and an impulsive woman.
            "
1092,2189,2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BMzc3NzZmOWQtMWIwNS00MGNhLTllYjMtY2ZmYzBmZDYxZGVlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi538950169?playlistId=tt0091557,6.6,"
                    An inventor spurns his city life and moves his family into the jungles of Central America to make a utopia.
            "
1093,2190,2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,,,,"
Add a Plot »
            "
1094,2194,2739,"Color Purple, The (1985)",Drama,,,5.4,"
Add a Plot »
            "
1095,2197,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,"https://m.media-amazon.com/images/M/MV5BYzUxZDI3MjktZmM4YS00MzdjLWE5MzctMmI4M2ViMDgxMmUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi190298905?playlistId=tt0091419,7.0,"
                    A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.
            "
1096,2198,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,"https://m.media-amazon.com/images/M/MV5BYzUxZDI3MjktZmM4YS00MzdjLWE5MzctMmI4M2ViMDgxMmUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi190298905?playlistId=tt0091419,7.0,"
                    A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.
            "
1097,2201,2750,Radio Days (1987),Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi505200153?playlistId=tt0093818,7.5,"
                    A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.
            "
1098,2206,2759,Dick (1999),Comedy,"https://m.media-amazon.com/images/M/MV5BNmUwZGUyOWYtMjJlMC00ODhhLWIxMDMtYjAwOGFmMGVjZTA1XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UY268_CR7,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi982694425?playlistId=tt0144168,6.2,"
                    Two girls wander away from a White House tour and meet President Nixon.
            "
1099,2208,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1865921305?playlistId=tt0129167,8.0,"
                    A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.
            "
1100,2209,2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,,,,"
Add a Plot »
            "
1101,2210,2763,"Thomas Crown Affair, The (1999)",Action|Mystery,"https://m.media-amazon.com/images/M/MV5BMmU0N2RiNTAtN2U4MS00MWExLTkzNGYtOTVhNmVmZmNlOTUzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1084556569?playlistId=tt0155267,6.8,"
                    A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.
            "
1102,2211,2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,"https://m.media-amazon.com/images/M/MV5BMmU0N2RiNTAtN2U4MS00MWExLTkzNGYtOTVhNmVmZmNlOTUzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1084556569?playlistId=tt0155267,6.8,"
                    A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.
            "
1103,2216,2770,Bowfinger (1999),Comedy,"https://m.media-amazon.com/images/M/MV5BYTJlNzcyMjctOGE5Mi00MzU4LWI1MzUtOGZiYzZlMzYxZmFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4268474649?playlistId=tt0131325,6.4,"
                    When a desperate movie producer fails to get a major star for his bargain basement film, he decides to shoot the film secretly around him.
            "
1104,2223,2779,Heaven Can Wait (1978),Comedy,"https://m.media-amazon.com/images/M/MV5BN2NlOGI1YTMtZjk3My00YWY4LWE2ZGUtNzA2Y2E1ZjU0ZTZmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2298854937?playlistId=tt0077663,6.9,"
                    A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.
            "
1105,2229,2788,Monty Python's And Now for Something Completely Different (1971),Comedy,"https://m.media-amazon.com/images/M/MV5BYWQzYjU5ODAtNDY5Yy00ZDIxLWJlMTEtOWRkMjlkNTdmMTBhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",,7.6,"
                    An anthology of the best sketches from the first and second seasons of Monty Python's Flying Circus (1969).
            "
1106,2232,2791,Airplane! (1980),Comedy,"https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi829407001?playlistId=tt0080339,7.7,"
                    A man afraid to fly must ensure that a plane lands safely after the pilots become sick.
            "
1107,2233,2792,Airplane II: The Sequel (1982),Comedy,"https://m.media-amazon.com/images/M/MV5BMmVkYjg2MDUtN2ExNi00N2QzLTliOWYtMjAzYWNlYjQ1MWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi470203929?playlistId=tt0083530,6.2,"
                    A faulty computer causes a passenger space shuttle to head straight for the Sun. Can Ted Striker save the day and get the shuttle back on track - again?
            "
1108,2234,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,"https://m.media-amazon.com/images/M/MV5BOGU0ZmE5NzUtYWY0Yi00NDZjLWI4Y2UtZDdkNDFjMmNkM2MxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3371745561?playlistId=tt0118604,5.1,"
                    An American man unwittingly gets involved with French werewolves who have developed a serum allowing them to transform at will.
            "
1109,2235,2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BYTJhZTBlZDQtZGFjNC00OTU1LWFmNDMtZmQ5YzllYzk2NGMwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3870097689?playlistId=tt0089670,6.2,"
                    The Griswolds win a vacation tour across Europe where the usual havoc ensues.
            "
